id,symbol,timestamp,open,high,low,close,volume,trade_count,vwap,timeframe,data_source,created_at
2151,VXX,2018-12-26 05:00:00.000000,3145.6,3216.0,2991.36,2995.84,12962,4294,3130.54,Day,Alpaca,2025-08-14 22:37:15
2152,VXX,2018-12-27 05:00:00.000000,3180.16,3326.72,3098.24,3122.56,15858,6516,3195.16,Day,Alpaca,2025-08-14 22:37:15
2153,VXX,2018-12-28 05:00:00.000000,3127.04,3219.2,3047.68,3117.44,19539,7735,3150.31,Day,Alpaca,2025-08-14 22:37:15
2154,VXX,2018-12-31 05:00:00.000000,3040.0,3075.2,3000.96,3007.36,12618,2749,3035.25,Day,Alpaca,2025-08-14 22:37:15
2155,VXX,2019-01-02 05:00:00.000000,3102.08,3123.07,2908.16,2927.36,32195,1972,2978.72,Day,Alpaca,2025-08-14 22:37:15
2156,VXX,2019-01-03 05:00:00.000000,2982.4,3114.24,2962.56,3048.96,16804,4353,3025.44,Day,Alpaca,2025-08-14 22:37:15
2157,VXX,2019-01-04 05:00:00.000000,2931.84,2945.92,2798.72,2807.04,20869,4771,2869.16,Day,Alpaca,2025-08-14 22:37:15
2158,VXX,2019-01-07 05:00:00.000000,2785.92,2825.06,2710.4,2744.32,40185,4993,2753.6,Day,Alpaca,2025-08-14 22:37:15
2159,VXX,2019-01-08 05:00:00.000000,2696.96,2791.68,2680.32,2688.64,14882,4711,2721.5,Day,Alpaca,2025-08-14 22:37:15
2160,VXX,2019-01-09 05:00:00.000000,2666.88,2687.36,2595.84,2625.28,63138,7826,2636.31,Day,Alpaca,2025-08-14 22:37:15
2161,VXX,2019-01-10 05:00:00.000000,2672.0,2705.92,2597.76,2597.76,28718,9533,2652.35,Day,Alpaca,2025-08-14 22:37:15
2162,VXX,2019-01-11 05:00:00.000000,2636.8,2644.48,2512.64,2513.28,85351,6611,2556.21,Day,Alpaca,2025-08-14 22:37:15
2163,VXX,2019-01-14 05:00:00.000000,2585.6,2586.24,2485.12,2520.32,18615,6637,2531.38,Day,Alpaca,2025-08-14 22:37:15
2164,VXX,2019-01-15 05:00:00.000000,2508.8,2510.08,2407.68,2410.88,35297,9560,2442.82,Day,Alpaca,2025-08-14 22:37:15
2165,VXX,2019-01-16 05:00:00.000000,2385.92,2459.52,2376.32,2459.52,73023,9129,2414.22,Day,Alpaca,2025-08-14 22:37:15
2166,VXX,2019-01-17 05:00:00.000000,2475.52,2477.44,2394.88,2432.0,39020,9899,2437.82,Day,Alpaca,2025-08-14 22:37:15
2167,VXX,2019-01-18 05:00:00.000000,2364.16,2399.36,2325.76,2371.84,40539,14140,2361.55,Day,Alpaca,2025-08-14 22:37:15
2168,VXX,2019-01-22 05:00:00.000000,2400.0,2615.68,2393.6,2586.88,93178,29412,2516.68,Day,Alpaca,2025-08-14 22:37:15
2169,VXX,2019-01-23 05:00:00.000000,2541.44,2719.36,2534.4,2566.4,101895,24200,2617.76,Day,Alpaca,2025-08-14 22:37:15
2170,VXX,2019-01-24 05:00:00.000000,2569.6,2600.96,2441.6,2475.52,114880,28403,2523.69,Day,Alpaca,2025-08-14 22:37:15
2171,VXX,2019-01-25 05:00:00.000000,2421.12,2437.12,2376.32,2382.72,190421,39023,2404.33,Day,Alpaca,2025-08-14 22:37:15
2172,VXX,2019-01-28 05:00:00.000000,2469.76,2559.36,2467.2,2481.28,310956,74617,2510.39,Day,Alpaca,2025-08-14 22:37:15
2173,VXX,2019-01-29 05:00:00.000000,2451.84,2515.2,2431.68,2472.96,250843,81031,2462.94,Day,Alpaca,2025-08-14 22:37:15
2174,VXX,2019-01-30 05:00:00.000000,2433.92,2478.08,2360.96,2369.92,328016,110487,2413.53,Day,Alpaca,2025-08-14 22:37:15
2175,VXX,2019-01-31 05:00:00.000000,2361.6,2362.88,2267.52,2267.52,345582,101240,2304.62,Day,Alpaca,2025-08-14 22:37:15
2176,VXX,2019-02-01 05:00:00.000000,2261.12,2281.6,2233.6,2245.76,391906,95987,2255.13,Day,Alpaca,2025-08-14 22:37:15
2177,VXX,2019-02-04 05:00:00.000000,2235.52,2250.24,2165.76,2176.0,290023,69812,2192.04,Day,Alpaca,2025-08-14 22:37:15
2178,VXX,2019-02-05 05:00:00.000000,2158.08,2174.72,2109.44,2160.0,323943,90052,2147.55,Day,Alpaca,2025-08-14 22:37:15
2179,VXX,2019-02-06 05:00:00.000000,2140.16,2170.24,2117.12,2145.92,263356,83851,2136.98,Day,Alpaca,2025-08-14 22:37:15
2180,VXX,2019-02-07 05:00:00.000000,2211.2,2304.64,2177.28,2213.12,465794,171172,2242.13,Day,Alpaca,2025-08-14 22:37:15
2181,VXX,2019-02-08 05:00:00.000000,2268.16,2289.28,2186.24,2186.24,300391,102854,2240.2,Day,Alpaca,2025-08-14 22:37:15
2182,VXX,2019-02-11 05:00:00.000000,2161.28,2200.32,2145.28,2166.4,213476,76401,2174.04,Day,Alpaca,2025-08-14 22:37:15
2183,VXX,2019-02-12 05:00:00.000000,2116.48,2142.08,2102.4,2128.0,328683,101985,2120.74,Day,Alpaca,2025-08-14 22:37:15
2184,VXX,2019-02-13 05:00:00.000000,2110.72,2147.2,2100.48,2122.88,288576,98032,2119.08,Day,Alpaca,2025-08-14 22:37:15
2185,VXX,2019-02-14 05:00:00.000000,2171.52,2210.56,2120.32,2158.08,411846,140435,2160.15,Day,Alpaca,2025-08-14 22:37:15
2186,VXX,2019-02-15 05:00:00.000000,2117.76,2134.4,2081.6,2086.4,377114,115655,2101.17,Day,Alpaca,2025-08-14 22:37:15
2187,VXX,2019-02-19 05:00:00.000000,2122.88,2129.28,2064.0,2092.16,250157,75140,2083.08,Day,Alpaca,2025-08-14 22:37:15
2188,VXX,2019-02-20 05:00:00.000000,2077.44,2077.44,2006.55,2010.24,361881,116263,2037.73,Day,Alpaca,2025-08-14 22:37:15
2189,VXX,2019-02-21 05:00:00.000000,2017.28,2066.24,1981.9,2032.0,370733,128747,2030.41,Day,Alpaca,2025-08-14 22:37:15
2190,VXX,2019-02-22 05:00:00.000000,2000.0,2006.4,1953.28,1957.12,302844,97822,1977.21,Day,Alpaca,2025-08-14 22:37:15
2191,VXX,2019-02-25 05:00:00.000000,1913.6,1994.88,1891.84,1991.68,320574,111083,1931.71,Day,Alpaca,2025-08-14 22:37:15
2192,VXX,2019-02-26 05:00:00.000000,2023.04,2035.2,1976.96,2010.24,237294,80802,2003.59,Day,Alpaca,2025-08-14 22:37:15
2193,VXX,2019-02-27 05:00:00.000000,2032.64,2085.12,1994.88,2012.16,307995,100439,2030.16,Day,Alpaca,2025-08-14 22:37:15
2194,VXX,2019-02-28 05:00:00.000000,2012.8,2019.84,1971.2,2007.04,236846,79375,1995.83,Day,Alpaca,2025-08-14 22:37:15
2195,VXX,2019-03-01 05:00:00.000000,1957.76,1995.52,1918.72,1920.0,337229,102214,1949.23,Day,Alpaca,2025-08-14 22:37:15
2196,VXX,2019-03-04 05:00:00.000000,1896.96,2067.2,1873.28,1966.08,699516,233815,1981.76,Day,Alpaca,2025-08-14 22:37:15
2197,VXX,2019-03-05 05:00:00.000000,1960.32,2008.95,1950.72,1976.96,308752,113898,1977.95,Day,Alpaca,2025-08-14 22:37:15
2198,VXX,2019-03-06 05:00:00.000000,1976.96,2048.0,1975.04,2030.08,403594,139520,2017.59,Day,Alpaca,2025-08-14 22:37:15
2199,VXX,2019-03-07 05:00:00.000000,2059.52,2153.6,2055.68,2110.72,620537,209217,2109.45,Day,Alpaca,2025-08-14 22:37:15
2200,VXX,2019-03-08 05:00:00.000000,2177.28,2213.76,2124.16,2126.08,609746,184413,2175.92,Day,Alpaca,2025-08-14 22:37:15
2201,VXX,2019-03-11 04:00:00.000000,2087.04,2087.04,1964.8,1972.48,416989,125712,2005.43,Day,Alpaca,2025-08-14 22:37:15
2202,VXX,2019-03-12 04:00:00.000000,1952.0,1960.96,1913.6,1916.8,347845,126505,1930.47,Day,Alpaca,2025-08-14 22:37:15
2203,VXX,2019-03-13 04:00:00.000000,1903.36,1914.24,1879.04,1896.32,349737,111943,1894.01,Day,Alpaca,2025-08-14 22:37:15
2204,VXX,2019-03-14 04:00:00.000000,1897.6,1901.03,1858.56,1866.24,309149,96262,1873.07,Day,Alpaca,2025-08-14 22:37:15
2205,VXX,2019-03-15 04:00:00.000000,1856.0,1861.12,1805.44,1828.48,365862,109172,1824.59,Day,Alpaca,2025-08-14 22:37:15
2206,VXX,2019-03-18 04:00:00.000000,1843.84,1872.64,1818.24,1833.6,333119,104417,1836.75,Day,Alpaca,2025-08-14 22:37:15
2207,VXX,2019-03-19 04:00:00.000000,1802.24,1875.84,1799.68,1847.68,488762,163066,1836.31,Day,Alpaca,2025-08-14 22:37:15
2208,VXX,2019-03-20 04:00:00.000000,1851.52,1888.64,1807.36,1868.16,544296,181419,1854.29,Day,Alpaca,2025-08-14 22:37:15
2209,VXX,2019-03-21 04:00:00.000000,1893.76,1893.76,1820.9,1840.64,380928,126621,1844.57,Day,Alpaca,2025-08-14 22:37:15
2210,VXX,2019-03-22 04:00:00.000000,1879.68,2066.56,1861.12,2051.84,1100807,371286,1987.61,Day,Alpaca,2025-08-14 22:37:15
2211,VXX,2019-03-25 04:00:00.000000,2056.96,2112.0,2012.16,2056.96,710745,232959,2063.7,Day,Alpaca,2025-08-14 22:37:15
2212,VXX,2019-03-26 04:00:00.000000,1971.2,1998.72,1934.08,1946.88,415017,131322,1958.12,Day,Alpaca,2025-08-14 22:37:15
2213,VXX,2019-03-27 04:00:00.000000,1941.76,2055.04,1927.68,1972.48,617426,207218,1990.75,Day,Alpaca,2025-08-14 22:37:15
2214,VXX,2019-03-28 04:00:00.000000,1963.52,1989.75,1926.72,1932.8,410662,138319,1949.22,Day,Alpaca,2025-08-14 22:37:15
2215,VXX,2019-03-29 04:00:00.000000,1896.96,1907.84,1866.88,1872.64,420957,143981,1885.79,Day,Alpaca,2025-08-14 22:37:15
2216,VXX,2019-04-01 04:00:00.000000,1854.08,1867.52,1832.96,1838.08,340941,97149,1849.37,Day,Alpaca,2025-08-14 22:37:15
2217,VXX,2019-04-02 04:00:00.000000,1845.76,1854.72,1825.92,1834.24,294369,81290,1836.71,Day,Alpaca,2025-08-14 22:37:15
2218,VXX,2019-04-03 04:00:00.000000,1802.24,1874.24,1799.68,1845.12,368179,103561,1832.12,Day,Alpaca,2025-08-14 22:37:15
2219,VXX,2019-04-04 04:00:00.000000,1836.8,1859.84,1815.07,1830.4,296630,99669,1831.49,Day,Alpaca,2025-08-14 22:37:15
2220,VXX,2019-04-05 04:00:00.000000,1806.08,1818.88,1790.08,1790.72,330238,88584,1798.52,Day,Alpaca,2025-08-14 22:37:15
2221,VXX,2019-04-08 04:00:00.000000,1796.48,1809.92,1779.52,1783.68,287565,88530,1793.04,Day,Alpaca,2025-08-14 22:37:15
2222,VXX,2019-04-09 04:00:00.000000,1807.36,1857.92,1797.12,1847.04,311818,102368,1825.48,Day,Alpaca,2025-08-14 22:37:15
2223,VXX,2019-04-10 04:00:00.000000,1829.76,1843.2,1792.0,1795.84,260306,90284,1814.87,Day,Alpaca,2025-08-14 22:37:15
2224,VXX,2019-04-11 04:00:00.000000,1770.88,1783.68,1754.24,1760.0,302217,81330,1766.52,Day,Alpaca,2025-08-14 22:37:15
2225,VXX,2019-04-12 04:00:00.000000,1724.8,1726.08,1674.56,1680.64,392722,96195,1699.69,Day,Alpaca,2025-08-14 22:37:15
2226,VXX,2019-04-15 04:00:00.000000,1654.4,1725.44,1651.2,1659.52,402383,102512,1681.85,Day,Alpaca,2025-08-14 22:37:15
2227,VXX,2019-04-16 04:00:00.000000,1648.0,1657.6,1626.88,1646.72,286078,84599,1640.5,Day,Alpaca,2025-08-14 22:37:15
2228,VXX,2019-04-17 04:00:00.000000,1616.64,1685.76,1615.36,1654.4,410646,118552,1654.65,Day,Alpaca,2025-08-14 22:37:15
2229,VXX,2019-04-18 04:00:00.000000,1651.2,1684.48,1627.52,1630.72,403337,100201,1647.02,Day,Alpaca,2025-08-14 22:37:15
2230,VXX,2019-04-22 04:00:00.000000,1648.0,1661.44,1614.72,1616.64,238818,61052,1636.75,Day,Alpaca,2025-08-14 22:37:15
2231,VXX,2019-04-23 04:00:00.000000,1606.4,1615.36,1591.04,1603.84,312429,70059,1599.13,Day,Alpaca,2025-08-14 22:37:15
2232,VXX,2019-04-24 04:00:00.000000,1605.76,1644.8,1602.56,1642.24,375854,103490,1620.29,Day,Alpaca,2025-08-14 22:37:15
2233,VXX,2019-04-25 04:00:00.000000,1662.72,1723.84,1640.96,1672.96,445081,134837,1677.26,Day,Alpaca,2025-08-14 22:37:15
2234,VXX,2019-04-26 04:00:00.000000,1658.24,1684.48,1616.64,1619.84,299322,91672,1638.69,Day,Alpaca,2025-08-14 22:37:15
2235,VXX,2019-04-29 04:00:00.000000,1628.8,1644.8,1615.04,1643.52,241169,59159,1631.82,Day,Alpaca,2025-08-14 22:37:15
2236,VXX,2019-04-30 04:00:00.000000,1637.12,1690.24,1632.0,1642.88,302834,83516,1656.05,Day,Alpaca,2025-08-14 22:37:15
2237,VXX,2019-05-01 04:00:00.000000,1624.96,1706.88,1616.0,1706.88,406385,109563,1645.37,Day,Alpaca,2025-08-14 22:37:15
2238,VXX,2019-05-02 04:00:00.000000,1705.6,1775.36,1680.64,1711.36,374275,102362,1722.28,Day,Alpaca,2025-08-14 22:37:15
2239,VXX,2019-05-03 04:00:00.000000,1663.36,1666.56,1619.84,1630.08,265147,71670,1636.38,Day,Alpaca,2025-08-14 22:37:15
2240,VXX,2019-05-06 04:00:00.000000,1789.44,1806.08,1706.24,1715.2,683335,194035,1756.74,Day,Alpaca,2025-08-14 22:37:15
2241,VXX,2019-05-07 04:00:00.000000,1818.24,2052.48,1800.96,1998.08,1337746,368600,1932.54,Day,Alpaca,2025-08-14 22:37:15
2242,VXX,2019-05-08 04:00:00.000000,1979.52,2018.56,1895.04,1961.6,698953,237949,1949.87,Day,Alpaca,2025-08-14 22:37:15
2243,VXX,2019-05-09 04:00:00.000000,2071.04,2130.56,1949.44,1957.12,944943,312816,2043.92,Day,Alpaca,2025-08-14 22:37:15
2244,VXX,2019-05-10 04:00:00.000000,1976.32,2024.95,1804.16,1804.16,953211,314962,1913.1,Day,Alpaca,2025-08-14 22:37:15
2245,VXX,2019-05-13 04:00:00.000000,2026.88,2085.76,1972.48,2071.68,939906,312718,2035.17,Day,Alpaca,2025-08-14 22:37:15
2246,VXX,2019-05-14 04:00:00.000000,1998.72,2012.16,1934.72,1961.6,576286,182737,1965.63,Day,Alpaca,2025-08-14 22:37:15
2247,VXX,2019-05-15 04:00:00.000000,2016.0,2029.95,1873.28,1880.32,505014,161465,1935.07,Day,Alpaca,2025-08-14 22:37:15
2248,VXX,2019-05-16 04:00:00.000000,1864.32,1865.59,1786.24,1798.4,487864,140142,1807.0,Day,Alpaca,2025-08-14 22:37:15
2249,VXX,2019-05-17 04:00:00.000000,1871.36,1872.64,1774.72,1824.64,683537,204975,1811.47,Day,Alpaca,2025-08-14 22:37:15
2250,VXX,2019-05-20 04:00:00.000000,1875.84,1907.2,1817.6,1850.88,511892,174802,1852.81,Day,Alpaca,2025-08-14 22:37:15
2251,VXX,2019-05-21 04:00:00.000000,1792.0,1793.28,1752.96,1758.72,368030,110750,1771.71,Day,Alpaca,2025-08-14 22:37:15
2252,VXX,2019-05-22 04:00:00.000000,1766.4,1772.16,1723.52,1742.08,439107,132837,1750.27,Day,Alpaca,2025-08-14 22:37:15
2253,VXX,2019-05-23 04:00:00.000000,1808.0,1888.0,1808.0,1856.0,669680,218466,1850.35,Day,Alpaca,2025-08-14 22:37:15
2254,VXX,2019-05-24 04:00:00.000000,1802.88,1843.2,1784.32,1816.96,385367,136227,1809.58,Day,Alpaca,2025-08-14 22:37:15
2255,VXX,2019-05-28 04:00:00.000000,1806.08,1873.28,1776.64,1873.28,346421,105172,1818.12,Day,Alpaca,2025-08-14 22:37:15
2256,VXX,2019-05-29 04:00:00.000000,1911.68,1943.69,1876.48,1909.76,518693,172174,1913.11,Day,Alpaca,2025-08-14 22:37:15
2257,VXX,2019-05-30 04:00:00.000000,1863.04,1912.32,1846.08,1872.64,317312,96514,1878.19,Day,Alpaca,2025-08-14 22:37:15
2258,VXX,2019-05-31 04:00:00.000000,1964.16,1976.96,1913.92,1946.88,452672,161145,1947.89,Day,Alpaca,2025-08-14 22:37:15
2259,VXX,2019-06-03 04:00:00.000000,1943.68,2010.24,1908.47,1960.96,453968,160352,1956.19,Day,Alpaca,2025-08-14 22:37:15
2260,VXX,2019-06-04 04:00:00.000000,1907.84,1935.36,1856.0,1857.28,378671,114200,1889.94,Day,Alpaca,2025-08-14 22:37:15
2261,VXX,2019-06-05 04:00:00.000000,1833.6,1877.12,1811.84,1819.52,368008,126787,1842.89,Day,Alpaca,2025-08-14 22:37:15
2262,VXX,2019-06-06 04:00:00.000000,1807.36,1827.2,1777.28,1781.76,289182,84197,1802.13,Day,Alpaca,2025-08-14 22:37:15
2263,VXX,2019-06-07 04:00:00.000000,1777.28,1802.34,1766.4,1795.84,364467,96549,1785.84,Day,Alpaca,2025-08-14 22:37:15
2264,VXX,2019-06-10 04:00:00.000000,1773.44,1807.36,1767.04,1783.04,226812,77938,1781.19,Day,Alpaca,2025-08-14 22:37:15
2265,VXX,2019-06-11 04:00:00.000000,1753.6,1811.2,1747.2,1786.24,294720,91769,1778.77,Day,Alpaca,2025-08-14 22:37:15
2266,VXX,2019-06-12 04:00:00.000000,1799.04,1811.2,1770.24,1776.0,222776,67874,1788.34,Day,Alpaca,2025-08-14 22:37:15
2267,VXX,2019-06-13 04:00:00.000000,1756.8,1785.92,1749.12,1767.68,266995,91719,1764.83,Day,Alpaca,2025-08-14 22:37:15
2268,VXX,2019-06-14 04:00:00.000000,1779.2,1795.84,1745.92,1749.76,214643,67674,1769.73,Day,Alpaca,2025-08-14 22:37:15
2269,VXX,2019-06-17 04:00:00.000000,1746.56,1751.04,1720.42,1732.48,226921,71060,1733.17,Day,Alpaca,2025-08-14 22:37:15
2270,VXX,2019-06-18 04:00:00.000000,1698.56,1726.72,1686.4,1717.76,389283,119369,1703.77,Day,Alpaca,2025-08-14 22:37:15
2271,VXX,2019-06-19 04:00:00.000000,1705.6,1723.52,1656.32,1659.52,464531,134679,1689.34,Day,Alpaca,2025-08-14 22:37:15
2272,VXX,2019-06-20 04:00:00.000000,1629.44,1716.48,1616.64,1667.84,538567,148735,1658.98,Day,Alpaca,2025-08-14 22:37:15
2273,VXX,2019-06-21 04:00:00.000000,1676.8,1715.84,1656.64,1715.84,310446,87890,1675.62,Day,Alpaca,2025-08-14 22:37:15
2274,VXX,2019-06-24 04:00:00.000000,1692.8,1697.28,1672.96,1688.32,197999,56125,1684.98,Day,Alpaca,2025-08-14 22:37:15
2275,VXX,2019-06-25 04:00:00.000000,1689.6,1739.58,1687.68,1731.2,270621,79281,1714.34,Day,Alpaca,2025-08-14 22:37:15
2276,VXX,2019-06-26 04:00:00.000000,1697.28,1731.2,1688.96,1717.76,213281,55266,1711.83,Day,Alpaca,2025-08-14 22:37:15
2277,VXX,2019-06-27 04:00:00.000000,1705.6,1714.88,1676.8,1690.88,233050,65498,1694.63,Day,Alpaca,2025-08-14 22:37:15
2278,VXX,2019-06-28 04:00:00.000000,1672.32,1683.2,1655.68,1664.0,275726,69399,1670.72,Day,Alpaca,2025-08-14 22:37:15
2279,VXX,2019-07-01 04:00:00.000000,1571.2,1605.12,1565.44,1571.84,475800,112294,1577.58,Day,Alpaca,2025-08-14 22:37:15
2280,VXX,2019-07-02 04:00:00.000000,1573.76,1574.4,1511.04,1512.32,407108,101355,1539.85,Day,Alpaca,2025-08-14 22:37:15
2281,VXX,2019-07-03 04:00:00.000000,1514.88,1528.32,1498.88,1503.36,248431,56417,1514.83,Day,Alpaca,2025-08-14 22:37:15
2282,VXX,2019-07-05 04:00:00.000000,1536.0,1581.44,1504.0,1508.48,378392,97365,1539.37,Day,Alpaca,2025-08-14 22:37:15
2283,VXX,2019-07-08 04:00:00.000000,1545.6,1566.08,1529.6,1552.0,281898,73588,1548.31,Day,Alpaca,2025-08-14 22:37:15
2284,VXX,2019-07-09 04:00:00.000000,1591.68,1597.44,1550.08,1555.84,235070,56744,1563.09,Day,Alpaca,2025-08-14 22:37:15
2285,VXX,2019-07-10 04:00:00.000000,1534.72,1535.16,1503.68,1507.2,310808,83067,1515.19,Day,Alpaca,2025-08-14 22:37:15
2286,VXX,2019-07-11 04:00:00.000000,1486.72,1510.4,1473.6,1483.52,330989,75377,1489.49,Day,Alpaca,2025-08-14 22:37:15
2287,VXX,2019-07-12 04:00:00.000000,1472.64,1484.16,1456.0,1457.28,288546,71093,1470.9,Day,Alpaca,2025-08-14 22:37:15
2288,VXX,2019-07-15 04:00:00.000000,1452.16,1467.52,1445.12,1455.36,249475,55687,1458.2,Day,Alpaca,2025-08-14 22:37:15
2289,VXX,2019-07-16 04:00:00.000000,1446.4,1465.6,1426.56,1458.56,397544,93510,1446.86,Day,Alpaca,2025-08-14 22:37:15
2290,VXX,2019-07-17 04:00:00.000000,1444.48,1495.04,1436.16,1493.12,455254,106930,1466.19,Day,Alpaca,2025-08-14 22:37:15
2291,VXX,2019-07-18 04:00:00.000000,1493.76,1517.76,1453.44,1480.32,423847,111062,1485.8,Day,Alpaca,2025-08-14 22:37:15
2292,VXX,2019-07-19 04:00:00.000000,1450.88,1499.52,1445.76,1495.68,410600,108647,1464.1,Day,Alpaca,2025-08-14 22:37:15
2293,VXX,2019-07-22 04:00:00.000000,1494.4,1502.72,1455.36,1466.24,343909,82744,1477.77,Day,Alpaca,2025-08-14 22:37:15
2294,VXX,2019-07-23 04:00:00.000000,1440.64,1464.32,1413.12,1415.04,297254,72451,1436.02,Day,Alpaca,2025-08-14 22:37:15
2295,VXX,2019-07-24 04:00:00.000000,1429.76,1431.68,1370.24,1378.56,294983,67896,1391.76,Day,Alpaca,2025-08-14 22:37:15
2296,VXX,2019-07-25 04:00:00.000000,1386.24,1446.4,1386.24,1420.8,467709,130083,1419.63,Day,Alpaca,2025-08-14 22:37:15
2297,VXX,2019-07-26 04:00:00.000000,1394.56,1397.12,1373.44,1384.96,295795,76276,1382.32,Day,Alpaca,2025-08-14 22:37:15
2298,VXX,2019-07-29 04:00:00.000000,1388.16,1408.0,1381.76,1397.76,260462,63368,1392.49,Day,Alpaca,2025-08-14 22:37:15
2299,VXX,2019-07-30 04:00:00.000000,1424.64,1438.08,1404.16,1430.4,366850,97006,1421.69,Day,Alpaca,2025-08-14 22:37:15
2300,VXX,2019-07-31 04:00:00.000000,1427.84,1557.76,1403.52,1510.4,830213,214437,1465.05,Day,Alpaca,2025-08-14 22:37:15
2301,VXX,2019-08-01 04:00:00.000000,1512.96,1672.96,1443.52,1628.16,1705201,459736,1567.72,Day,Alpaca,2025-08-14 22:37:15
2302,VXX,2019-08-02 04:00:00.000000,1632.0,1708.16,1617.28,1640.96,1114481,286605,1663.87,Day,Alpaca,2025-08-14 22:37:15
2303,VXX,2019-08-05 04:00:00.000000,1762.56,1896.0,1745.92,1877.12,1357267,347622,1808.95,Day,Alpaca,2025-08-14 22:37:15
2304,VXX,2019-08-06 04:00:00.000000,1806.08,1898.88,1758.72,1760.0,936711,262525,1825.46,Day,Alpaca,2025-08-14 22:37:15
2305,VXX,2019-08-07 04:00:00.000000,1884.16,1925.76,1758.72,1767.04,852811,259380,1839.96,Day,Alpaca,2025-08-14 22:37:15
2306,VXX,2019-08-08 04:00:00.000000,1731.84,1754.24,1655.68,1664.0,540400,150591,1693.55,Day,Alpaca,2025-08-14 22:37:15
2307,VXX,2019-08-09 04:00:00.000000,1691.52,1757.76,1675.52,1722.88,597717,159805,1714.67,Day,Alpaca,2025-08-14 22:37:15
2308,VXX,2019-08-12 04:00:00.000000,1752.32,1855.36,1744.0,1843.84,382821,114374,1796.24,Day,Alpaca,2025-08-14 22:37:15
2309,VXX,2019-08-13 04:00:00.000000,1878.4,1881.6,1709.44,1712.64,655947,199741,1749.43,Day,Alpaca,2025-08-14 22:37:15
2310,VXX,2019-08-14 04:00:00.000000,1829.76,1952.0,1796.48,1950.08,1050006,286780,1887.56,Day,Alpaca,2025-08-14 22:37:15
2311,VXX,2019-08-15 04:00:00.000000,1902.08,1984.0,1879.78,1900.8,616282,166327,1920.0,Day,Alpaca,2025-08-14 22:37:15
2312,VXX,2019-08-16 04:00:00.000000,1861.76,1864.96,1789.44,1796.48,432469,116816,1818.41,Day,Alpaca,2025-08-14 22:37:15
2313,VXX,2019-08-19 04:00:00.000000,1717.76,1727.78,1656.32,1656.32,446176,111889,1692.46,Day,Alpaca,2025-08-14 22:37:15
2314,VXX,2019-08-20 04:00:00.000000,1680.64,1714.56,1664.64,1703.04,430520,120746,1690.97,Day,Alpaca,2025-08-14 22:37:15
2315,VXX,2019-08-21 04:00:00.000000,1633.92,1646.72,1616.0,1621.12,450234,119790,1629.45,Day,Alpaca,2025-08-14 22:37:15
2316,VXX,2019-08-22 04:00:00.000000,1605.76,1693.43,1604.8,1647.36,487728,136584,1650.4,Day,Alpaca,2025-08-14 22:37:15
2317,VXX,2019-08-23 04:00:00.000000,1704.32,1885.44,1629.44,1850.24,1225040,375156,1768.22,Day,Alpaca,2025-08-14 22:37:15
2318,VXX,2019-08-26 04:00:00.000000,1761.92,1854.08,1756.16,1799.68,506052,144718,1817.21,Day,Alpaca,2025-08-14 22:37:15
2319,VXX,2019-08-27 04:00:00.000000,1768.32,1880.96,1762.56,1837.44,417993,121746,1821.35,Day,Alpaca,2025-08-14 22:37:15
2320,VXX,2019-08-28 04:00:00.000000,1877.12,1904.0,1792.0,1794.56,437781,124259,1837.5,Day,Alpaca,2025-08-14 22:37:15
2321,VXX,2019-08-29 04:00:00.000000,1739.52,1756.16,1701.12,1719.04,449822,131445,1718.0,Day,Alpaca,2025-08-14 22:37:15
2322,VXX,2019-08-30 04:00:00.000000,1683.2,1768.96,1683.2,1726.72,439800,139566,1729.58,Day,Alpaca,2025-08-14 22:37:15
2323,VXX,2019-09-03 04:00:00.000000,1788.16,1820.8,1761.28,1804.16,564330,166930,1800.88,Day,Alpaca,2025-08-14 22:37:15
2324,VXX,2019-09-04 04:00:00.000000,1733.76,1765.76,1691.52,1692.8,573534,130582,1725.24,Day,Alpaca,2025-08-14 22:37:15
2325,VXX,2019-09-05 04:00:00.000000,1650.56,1654.4,1609.6,1628.8,662772,162009,1629.19,Day,Alpaca,2025-08-14 22:37:15
2326,VXX,2019-09-06 04:00:00.000000,1608.96,1620.16,1574.4,1581.44,477659,125233,1596.88,Day,Alpaca,2025-08-14 22:37:15
2327,VXX,2019-09-09 04:00:00.000000,1553.28,1608.96,1550.08,1568.0,488733,112591,1572.63,Day,Alpaca,2025-08-14 22:37:15
2328,VXX,2019-09-10 04:00:00.000000,1588.48,1611.52,1557.76,1563.52,468047,115973,1583.69,Day,Alpaca,2025-08-14 22:37:15
2329,VXX,2019-09-11 04:00:00.000000,1559.68,1565.44,1527.04,1536.0,524745,104086,1538.21,Day,Alpaca,2025-08-14 22:37:15
2330,VXX,2019-09-12 04:00:00.000000,1508.48,1529.6,1482.88,1499.52,671465,156124,1502.95,Day,Alpaca,2025-08-14 22:37:15
2331,VXX,2019-09-13 04:00:00.000000,1482.24,1493.12,1460.48,1473.28,511220,119734,1474.23,Day,Alpaca,2025-08-14 22:37:15
2332,VXX,2019-09-16 04:00:00.000000,1510.4,1514.88,1472.64,1499.52,437769,109107,1491.75,Day,Alpaca,2025-08-14 22:37:15
2333,VXX,2019-09-17 04:00:00.000000,1505.28,1518.72,1490.56,1491.84,393630,101153,1504.81,Day,Alpaca,2025-08-14 22:37:15
